mcp_count,source,ra,dec,velo,date_obs,tsys,int,Rms1,Vlo1,Vhi1
3241,110819+295356,167.0783,29.89911,10697,2008.2,42.8,10,3.8,9258,12150
3243,J110823+032952,167.0998,3.49797,7619,2014.092,44,10,4.5,6208,9043
3244,J1108+1644,167.1584,16.739060000000002,8256,2015.146,40.4,10,4.2,6839,9686
3245,110848+135111,167.19799999999995,13.85308,10335,2007.307,41.3,10,3.7,8899,11784
3246,110903+281656,167.2616,28.28222,10775,2008.092,29.3,10,2.4,9335,12228
3247,J1109+6123,167.3017,61.39641999999999,2025,2015.283,39.7,3,6.3,750,3312
3248,J1109-0041,167.3106,61.39641999999999,8618,2015.105,34.6,10,3.4,7198,10051
3249,IC-673,167.3555,61.39641999999999,3859,2005.905,44.5,5,5.8,3721,6510
3250,2MASXJ11092911+,167.3712,28.69142,9847,2012.277,38.5,10,4.2,8415,11292
3251,J110930+144119,167.3755,14.688720000000002,10126,2013.407,47.3,10,4.7,8692,11573
3252,110933+283740,167.3881,28.627640000000003,11361,2008.092,28.9,10,2.6,9915,12820
3253,J1109+2837,167.3881,28.627640000000003,11422,2015.407,65.1,12,5.9,10066,12790
3255,2MASXJ11093788-,167.4078,-1.09719,19279,2014.082,59.2,10,6.0,17759,20813
3257,ZW011.012,167.4288,-3.65081,11700,2016.372,44.8,10,4.7,10342,13071
3258,UGC6204,167.4646,24.26169,6173,2010.082,31.3,10,2.9,4775,7583
3259,J1110+2213,167.5412,22.22653,9892,2015.108,52.2,9,6.0,8460,11337
3260,111013+022022,167.5575,2.33964,10632,2006.883,58.7,10,5.6,9193,12084
3262,111018+281713,167.5771,28.28697,10012,2008.208,40.1,10,3.5,8579,11458
3263,111026-145742,167.6108,-14.96169,7731,2009.175,40.8,10,3.9,6319,9156
3264,J1110+2916,167.6515,29.27547,10294,2015.407,63.2,6,7.9,8948,11652
3265,111044+043039,167.687,4.51083,8645,2006.883,59.7,10,5.4,7224,10078
3266,ZW067.027,167.6917,11.61156,12600,2016.302,43.6,10,4.4,11234,13979
3267,ESO438-G09,167.6999,-28.501140000000003,7200,2016.335,89.6,10,8.8,5880,8531
3269,NGC3549,167.737,53.38778000000001,2863,2008.307,35.1,5,4.1,1495,4243
3270,111103+045211,167.763,4.86997,8502,2006.883,62.2,10,5.9,7083,9934
3271,NGC3561,167.7669,28.68553,8804,2004.166,38,24,2.2,7382,10239
3272,111113+284147,167.805,28.69647,8619,2008.092,29.8,10,2.6,7199,10052
3274,111114+631722,167.8125,63.28956,10002,2006.928,37.2,10,3.5,8569,11448
3275,NGC3556,167.8485,55.64361,699,2004.168,37,16,2.8,-648,2059
3276,NGC3563B,167.855,26.96358,10774,2013.255,42.7,13,8.5,9334,12227
3277,J111138-150932,167.9095,-15.158970000000002,7703,2015.114,40.9,8,5.0,6291,9128
3278,111140+392230,167.9173,39.37492,7562,2007.35,35.6,10,3.2,6151,8985
3280,111143+233410,167.9312,23.56956,6613,2008.208,40.2,10,3.6,5211,8028
3281,SDSSJ111228.94-,168.1206,-1.10906,19352,2014.082,58.4,10,6.1,17831,20887
3282,11123743+120729,168.15599999999995,12.12486,14013,2010.913,38.9,10,3.5,12543,15497
3284,SDSSJ11129+0930,168.2271,9.51403,8700,2016.299,44.1,10,4.4,7368,10044
3285,111256+282324,168.2317,28.38986,6346,2008.208,45.6,15,3.2,4946,7758
3288,111302+284502,168.2572,28.75033,8574,2008.2,43,5,5.5,7154,10007
3289,J1113+0444,168.3302,4.74031,7937,2015.105,38.7,14,70.8,6523,9364
3290,SBS1110+567,168.333,56.47892,10195,2010.074,27.7,10,2.4,8760,11643
3291,111321+050532,168.3384,5.09236,8080,2006.891,46.3,10,4.5,7796,10660
3292,111326+514723,168.3615,51.78994,7871,2006.974,34.4,10,3.3,6458,9297
3293,IC2637,168.4572,9.58628,8763,2008.175,37.9,10,3.3,7341,10197
3294,IC-677,168.4863,12.30256,3247,2008.255,41,5,5.5,1876,4631
3295,11140012+725441,168.5007,72.91161,7041,2010.916,39.9,10,3.8,5635,8459
3296,111403+672210,168.5166,67.36953000000001,12891,2008.283,36,10,3.2,11431,14364
3297,111406+554239,168.5263,55.71092,8365,2006.977,46.6,10,4.3,6947,9796
3299,111408-140825,168.5367,-14.14028,5627,2009.008,47.6,10,4.6,4234,7032
3300,NGC3583,168.5454,48.31853,2136,2008.307,34.6,5,4.0,775,3509
3301,J1114+2519,168.5912,25.32886,14470,2015.108,45.9,10,4.8,12995,15958
3302,J1114+2754,168.6046,27.91381,18819,2015.057,43,9,17.2,21895,30500
3303,11144391+794335,168.6829,79.72664,11156,2010.916,39.2,10,3.6,9712,12613
3304,11144636-020723,168.6932,-2.12325,9054,2010.913,44.7,10,4.2,7630,10491
3305,NGC3596,168.7758,14.78708,1191,2005.952,40.4,5,5.3,1055,3795
3306,111507+363224,168.7804,36.53997,7360,2008.038,37.1,10,3.5,5951,8781
3307,J1115+3102,168.7917,31.03372,8202,2015.057,43.5,5,13.4,11075,19104
3308,111529+552722,168.8714,55.45628000000001,10402,2006.977,45.6,10,4.0,8965,11852
3309,J111537+232523,168.9068,23.42308,7040,2013.394,46.1,10,4.8,5634,8459
3310,111542+062357,168.9252,6.39944,11753,2006.899,44.8,10,4.0,10304,13215
3311,J1115+5024,168.9479,50.40156,14164,2015.057,41.8,9,4.7,17150,25501
3312,UGC6284,168.9558,50.40156,13800,2016.299,42,5,5.7,12423,15189
3313,NGC3600,168.9667,41.59111,719,2010.413,32.3,10,2.8,-629,2080
3314,J1115-0020,168.998,41.59111,7761,2015.105,34.9,10,3.5,6349,9186
3315,SDSSJ11161+4123,169.0321,41.39811,6250,2016.241,41.6,10,4.0,4939,7573
3316,CGCG156-039,169.0447,29.442190000000004,8322,2010.169,27.1,10,2.5,6904,9752
3317,111633+351823,169.1385,35.30628,7912,2008.038,35.6,10,3.2,6498,9338
3318,2MASXJ11165338+,169.2225,27.97308,10408,2012.933,29.4,9,3.2,8971,11858
3321,NGC3607,169.2276,18.05172,960,2014.055,58.6,10,6.3,-390,2323
3323,CGCG185-028,169.2505,32.59742,10455,2008.255,41.7,60,1.5,9018,11905
3324,NGC3611,169.3754,4.55556,1585,2005.905,43,5,5.7,1449,4196
3325,IC2694,169.4108,13.37611,14476,2013.43,44.8,10,4.4,13001,15964
3326,CGCG156-051,169.4691,29.30447,6865,2010.169,28.1,10,2.7,5461,8282
3327,J1118+2813,169.5743,28.22603,9526,2014.93,85.1,9,9.7,8097,10968
3329,NGC3614,169.5888,45.74822,2333,2008.307,34.5,5,4.3,970,3708
3330,J1118+2452,169.6508,24.86775,7445,2015.108,50.5,10,5.4,6036,8867
3331,1116-2909,169.6889,-29.40483,9117,2004.166,56.2,28,3.4,7692,10555
3332,NGC3623,169.7329,13.09225,807,2005.952,42.3,5,5.6,672,3404
3333,MCG+10.16.111,169.7413,58.05644,8100,2016.329,51.4,8,5.9,6773,9439
3334,111926+031205,169.8593,3.20161,7077,2006.891,48.5,10,4.6,6795,9641
3335,112002+303453,170.0095,30.58133,7742,2008.038,34.8,10,3.1,6330,9167
3336,NGC3626,170.0158,18.35681,1493,2008.255,41.3,5,5.2,137,2861
3337,J1120+1335,170.0391,13.59881,650,2015.111,33,10,3.6,-697,2010
3338,NGC3622,170.0517,67.24169,1297,2010.235,32.9,20,2.1,-56,2663
3339,NGC3627,170.0625,12.99167,727,2005.952,42.6,5,5.8,592,3323
3341,NGC3628,170.0709,13.589529999999998,847,2005.952,41.6,5,5.7,711,3445
3342,J112026+033508,170.1092,3.58564,2599,2014.092,44.6,10,5.0,1233,3976
3343,J112055+193755,170.233,19.632,4298,2013.428,47.9,10,5.2,2916,5691
3344,J112059+003203,170.2489,19.632,7301,2014.092,43.9,10,5.1,5893,8722
3345,NGC3631,170.2618,53.16975,1158,2008.307,34.8,5,4.2,-194,2523
3346,2MASXJ11210844+,170.285,34.92222,12019,2012.996,37.7,10,4.0,10567,13484
3347,1121262+6917035,170.3591,69.28428000000001,12157,2011.094,38.7,10,3.4,10704,13623
3348,J112127+242417,170.3651,24.40481,6825,2013.394,45.6,10,4.4,5421,8242
3349,112132+132536,170.3824,13.42661,10225,2007.307,41.4,10,3.6,8790,11673
3350,112132+024837,170.387,2.81042,7145,2006.891,49,10,4.9,6863,9710
3351,NGC3646,170.4295,20.16956,4248,2008.255,40.4,5,5.6,2868,5641
3352,MRK734,170.4462,11.73833,15050,2013.43,44.4,10,4.7,13570,16544
3354,J1122+3543,170.5001,35.71692,7706,2015.21,37.9,10,4.1,6382,9042
3355,NGC3642,170.5751,59.07442,1600,2003.269,43.5,30,2.4,243,2969
3356,IC2763,170.5851,13.06572,1575,2003.291,39.6,30,2.0,219,2943
3357,112226+032940,170.609,3.4947800000000004,11346,2006.899,43.5,10,3.9,9901,12805
3358,J112235+195001,170.6487,19.83364,9800,2013.407,47.6,10,4.9,8369,11244
3359,112242+485720,170.6783,48.95581,10046,2006.974,33.4,10,3.0,8613,11492
3360,UGC6393,170.7233,34.34086,10611,2012.933,30,10,3.1,9172,12063
3361,NGC3655,170.7275,16.59,1473,2013.255,43.5,19,3.4,118,2840
3364,1123013,170.7554,47.05239,7529,2010.941,44.6,10,4.2,6119,8952
3365,112302+342952,170.7588,34.49781,6227,2008.168,34.7,10,3.1,4829,7638
3366,J1123+2956,170.7973,29.9415,7174,2015.057,42.3,4,5.9,10028,18003
3368,UGC6398,170.7975,29.59833,14155,2012.933,28,9,2.8,12683,15640
3369,112327+014414,170.8651,1.7375,11963,2006.899,43.7,10,4.2,10512,13427
3370,NGC3660,170.8858,-8.65803,3700,2003.275,47.3,30,2.5,2324,5088
3371,SDSSJ11237-0105,170.9421,-1.09972,5400,2016.335,63.1,10,6.2,4096,6716
3372,112347+352632,170.9459,35.44228,10234,2008.038,35.3,10,3.1,8799,11682
3373,J1124-0109,171.03599999999997,-1.15769,8800,2015.105,34.8,10,3.8,7378,10235
3374,CGCG039-167,171.0363,6.21475,11304,2012.982,36,8,3.8,9859,12762
3375,J1124+2742,171.0996,27.712640000000004,9713,2015.057,43,9,8.4,12615,20725
3376,2MASXJ11242399+,171.0999,2.79922,18835,2014.082,56.8,10,5.6,17319,20365
3377,112426-002537,171.109,2.79922,14689,2008.283,36.2,10,3.4,13212,16179
3378,NGC3665,171.1818,38.76278,2049,2008.918,42.8,5,5.4,689,3422
3379,J112455+131319,171.2322,13.22211,6017,2014.092,42.1,10,4.5,4621,7426
3380,2MASXJ11245626-,171.2346,-3.81111,6789,2012.952,38.2,10,4.0,5386,8205
3381,MCG-01-29-018,171.2587,-5.06886,8519,2012.952,39.7,7,4.9,7100,9951
3382,112510+344641,171.2925,34.77797,8751,2007.35,35.4,10,3.1,7329,10186
3383,UGC-6429,171.3293,63.72925,3726,2006.085,54.6,5,7.6,2350,5114
3384,NGC3668,171.3768,63.44633,3522,2006.085,52.9,5,6.9,2148,4908
3385,2MASXJ11253156-,171.3816,-11.57025,3982,2010.082,37.3,10,3.6,2604,5372
3386,MRK40,171.4004,54.38222,6000,2016.329,51.6,5,6.8,4691,7321
3387,J1125+2408,171.4389,24.14,7120,2014.928,64.5,10,7.0,5714,8539
3388,J112549+144006,171.4565,14.6685,10170,2013.407,47.7,10,5.1,8735,11618
3389,112612+351753,171.5484,35.29808,11271,2008.038,35.3,10,3.1,9826,12729
3390,112623+060432,171.5995,6.07569,9507,2006.899,44.5,10,4.2,8079,10948
3391,112625-015240,171.6078,-1.87803,11841,2006.925,30.9,10,2.8,10391,13304
3392,112626+025557,171.6088,2.93275,14989,2008.283,36.1,10,3.2,13510,16482
3393,UM428,171.6696,-1.69389,13910,2012.952,37.9,7,8.0,12441,15393
3394,IC691,171.6845,59.15553000000001,1197,2010.074,32.5,10,3.1,-155,2562
3395,MRK423,171.7021,35.25083,9674,2003.922,55,32,3.0,8244,11117
3396,J1126+1849,171.7296,18.83258,5633,2014.928,66,10,6.9,4240,7038
3397,UGC06454,171.8287,38.66422,6348,2004.057,35.6,28,2.0,6001,8832
3398,ESO439-G009,171.8475,-29.2575,7162,2012.933,45.8,10,5.2,5755,8582
3399,112727+345729,171.863,34.95803,9966,2008.038,34.5,10,3.0,8533,11412
3400,112730+030958,171.8783,3.16611,11991,2006.302,31.2,10,2.6,10539,13456
3401,SDSSJ11276+0830,171.905,8.500810000000001,5700,2016.299,44.5,10,4.3,4393,7018
3403,SDSSJ11279-0112,171.9896,-1.21122,12800,2016.335,55.8,10,5.7,11432,14180
3404,UGC6456,171.9993,78.99410999999998,-102,2010.2,31.3,10,2.8,-1443,1250
3405,NGC3687,172.0025,29.51094,2507,2008.918,42.5,5,5.3,1142,3884
3406,NGC3689,172.0459,25.66114,2739,2006.922,35.9,5,4.4,1372,4118
3407,SDSSJ11282+1023,172.0541,10.38564,15000,2016.302,42.8,10,4.0,13613,16400
3408,IRAS11251+7313,172.0708,72.94775,7057,2010.235,30.1,20,2.1,5651,8476
3409,IC694,172.072,58.55075,3064,2004.168,37.1,12,3.3,1694,4446
3410,NGC3690A,172.0806,58.53708,3064,2004.168,37.2,28,2.3,1694,4446
3411,NGC3690B,172.1018,58.534,3064,2004.168,37.1,12,3.4,1694,4446
3412,SBS1125+581,172.1707,57.83508000000001,15289,2014.124,49.7,5,6.9,13807,16785
3413,J1128+4831,172.2234,48.53028,9668,2015.394,62,8,6.8,8327,11021
3414,NGC3683A,172.2989,57.13222,2429,2008.299,53.4,10,4.9,1065,3805
3415,SDSSJ11297+5559,172.4284,55.98686,14600,2016.329,49.4,5,6.6,13216,15996
3416,112949-023425,172.4572,-2.57369,11529,2006.925,31.2,10,2.6,10082,12989
3417,112951+151648,172.4604,15.27983,11231,2007.307,40.9,15,3.1,9787,12689
3418,112957-003959,172.491,15.27983,14689,2008.283,36,10,3.1,13212,16179
3419,SBS1127+575,172.515,57.30803,10815,2012.124,50.6,10,4.7,9374,12269
3420,UGC06497,172.5449,38.62064,6331,2004.057,37,28,2.0,5984,8815
3421,113011+042456,172.5485,4.41556,8680,2006.891,47.8,15,4.0,8395,11271
3422,113011+014938,172.5497,1.82722,14989,2008.283,36.1,10,3.5,13510,16482
3423,J113103+201408,172.7654,20.23564,4188,2013.394,46.7,10,4.8,2808,5581
3424,EXO1128.1+6908,172.7695,68.86466999999999,12900,2016.369,35,5,5.0,11531,14281
3425,113109.5+261335,172.7895,26.226440000000004,10089,2013.033,38,9,4.2,8655,11536
3426,J113153+282130,172.9733,28.35833,6984,2015.407,68.2,7,8.4,5666,8313
3427,J1132+0049,173.05599999999995,28.35833,5861,2015.114,36.5,10,4.0,4466,7269
3428,2MASXJ11322058+,173.0849,82.39522,8394,2013.425,73.8,8,9.1,6976,9825
3429,NGC3718,173.1455,53.06806,993,2013.052,57.6,9,6.7,-357,2356
3431,MRK176A,173.1479,52.94694000000001,8346,2003.922,54.1,20,3.4,6928,9777
3432,MRK176B,173.1529,52.94781,8110,2003.922,54.8,16,4.3,6694,9538
3433,113237+014915,173.1541,1.82089,14090,2008.283,35.4,10,3.2,12619,15575
3434,UGC6527,173.1566,52.94803,8208,2013.305,34.3,10,3.6,6791,9637
3435,UGC6526,173.1646,35.32830999999999,1840,2010.169,30.9,10,2.8,481,3211
3436,J1132+5257,173.1675,52.95044,7919,2015.057,43.6,9,7.3,10787,18801
3437,MRK176C,173.1679,52.95028000000001,7919,2003.922,54.9,12,4.8,6505,9346
3438,J1132+2026,173.173,20.43867,6052,2014.928,66.6,10,7.5,4655,7461
3439,NPM1G+10.0264,173.2054,10.29647,13200,2016.302,43.2,10,4.5,11829,14584
3441,113300-162103,173.2521,-16.35081,6643,2009.163,37.5,10,3.6,5241,8058
3442,SDSSJ11330+5610,173.2682,56.17464,15000,2016.329,51.1,9,5.4,13613,16400
3443,NGC3735TST,173.2914,70.39,2608,2003.922,71.9,8,7.9,1242,3986
3444,UGC6541,173.3705,49.23722,250,2010.074,31.6,10,2.8,-1093,1606
3445,KUG1130+337,173.3753,33.50781,2574,2010.169,31.2,10,2.8,1209,3951
3447,NGC3725,173.4188,61.88803000000001,3334,2006.085,56,5,7.6,1962,4718
3448,SDSSJ11339+6701,173.4828,67.01864,12000,2016.35,38.1,10,3.9,10639,13373
3449,J1134+0018,173.5856,67.01864,8736,2015.114,36.8,9,4.0,7315,10170
3450,J1134+4844,173.653,48.73556,9121,2015.394,62.6,10,6.3,7785,10469
3451,11343936+283710,173.66400000000004,28.61975,6826,2010.913,37.1,10,3.5,5422,8242
3452,113440-140455,173.6695,-14.08194,9188,2009.163,36.5,10,3.4,7762,10626
3453,CGCG040-007,173.69299999999996,2.92111,8620,2012.952,38.3,10,4.1,7200,10053
3454,11350700+201303,173.7792,20.21769,9413,2010.913,36.8,10,3.5,7985,10854
3455,113507+332155,173.7829,33.36525,10453,2008.038,34.4,10,2.9,9016,11903
3456,113527+464046,173.8655,46.67967,10129,2007.033,42.7,10,3.9,8695,11576
3457,113530+152247,173.8745,15.37972,11147,2007.364,41.5,10,3.8,9703,12604
3459,113543+254936,173.93099999999995,25.82667,9932,2008.208,38.4,10,3.6,8500,11377
3461,113543+490215,173.9331,49.03764,8878,2006.974,33,10,2.9,7455,10313
3462,SBS1133+572,173.9545,56.95233,15199,2005.169,26.4,24,1.5,14835,17833
3463,UGC6570,173.9584,35.33528,1603,2010.155,42.2,10,3.7,246,2972
3465,NGC3735,173.989,70.53586,2696,2005.971,43,15,3.3,1330,4074
3466,NGC3741,174.0258,45.28361,229,2010.074,31.8,10,2.9,-1114,1585
3467,113606+621457,174.0274,62.24922,9819,2006.928,37.3,10,3.4,8388,11263
3468,NGC3758,174.1212,21.59611,8956,2009.111,52.5,20,3.4,7533,10392
3469,MRK739E,174.1221,21.59575,8909,2011.191,32.1,20,2.2,7486,10345
3470,UGC6583,174.2267,19.97086,6191,2010.049,41,10,3.6,4793,7602
3471,J1136+0529,174.2391,5.48956,6422,2015.114,36.2,10,3.6,5022,7835
3472,UGC-6586,174.25799999999995,15.57058,3962,2008.255,41.8,5,5.6,2584,5352
3473,113704+240546,174.2674,24.09628,10206,2008.208,38.8,10,3.3,8771,11654
3475,J1137+1459,174.3091,14.98806,10453,2015.111,31.6,10,3.4,9016,11903
3476,NGC3768,174.3102,17.83994,3468,2008.255,40.9,5,5.5,2095,4854
3477,J113721+215222,174.3399,21.87278,6896,2013.394,45.8,10,4.6,5491,8313
3478,UGC6593,174.3421,25.74133,3286,2010.111,29.7,10,2.9,1914,4670
3479,NGC3762,174.3491,61.75933000000001,3463,2006.085,54.3,5,7.7,2090,4848
3480,J113729+195616,174.3717,19.93792,10124,2013.394,44.6,10,5.0,8689,11571
3481,UGC6594,174.4042,16.55617,1038,2010.003,36.2,10,3.2,-312,2401
3482,NGC3753,174.4746,21.98139,8727,2005.169,31.4,36,1.5,8372,11248
3483,113807+111146,174.5333,11.19633,10706,2006.899,42.2,50,2.0,9266,12159
3484,NGC3773,174.5538,12.11197,987,2010.003,36.9,10,3.3,-363,2350
3485,113829+283514,174.6209,28.58714,7054,2008.175,39.8,10,3.6,5648,8473
3486,113834+252353,174.6403,25.39811,7606,2008.208,39.8,10,3.6,6195,9030
3488,HE1136-2304,174.7125,-23.35981,8100,2016.335,80.1,10,8.4,6773,9439
3489,NGC3783,174.7571,-37.73861,2917,2012.933,63.7,10,7.6,1549,4298
3491,SBS1136+594,174.7873,59.19856,18018,2008.208,34.8,10,2.9,16510,19540
3493,J1139+3920,174.7959,39.33403,7191,2015.407,79.5,5,11.8,5872,8522
3494,KUG1136+342,174.808,33.93083,9819,2010.169,25.5,10,2.4,8388,11263
3495,UGC6614,174.8119,17.14356,6352,2007.335,52,30,3.1,4952,7764
3496,113916+142842,174.82,14.47833,9531,2007.364,43.5,10,3.9,8102,10973
3497,113917+283947,174.8215,28.66297,6998,2008.175,39.3,10,3.8,5593,8416
3498,NGC3780,174.8432,56.27067,2399,2008.299,52.3,10,4.7,1035,3775
3499,NGC3786,174.9272,31.90928,2723,2006.922,37.5,5,4.4,1356,4102
3500,MRK745,174.9876,16.955189999999998,3200,2003.272,34.7,30,1.9,1829,4583
3501,NGC3800,175.0562,15.34239,3299,2008.255,42.3,5,5.7,1927,4683
3502,NGC3798,175.0581,24.69694,3509,2006.922,36,5,4.6,2135,4895
3504,NGC3801,175.0704,17.72792,3317,2008.255,41.1,5,5.0,1945,4701
3505,114033+641003,175.1414,64.16753,12591,2008.283,36.7,10,3.6,11134,14061
3506,NPM1G-17.0312,175.1758,-17.669439999999994,6300,2016.335,73.6,10,8.1,4988,7623
3507,SDSSJ11409+2307,175.2254,23.12897,10500,2016.302,44.6,10,4.3,9152,11860
3508,114057-021710,175.2384,-2.28611,14689,2008.283,36.6,10,3.1,13212,16179
3509,NGC3809,175.3169,59.88578,3443,2008.299,54.3,10,4.9,2070,4828
3510,PG1138+222,175.3171,21.93944,18947,2013.43,41.8,10,4.3,17430,20478
3511,114117+204953,175.3225,20.83131,7177,2008.208,40.1,10,3.7,5770,8597
3513,114118+354351,175.3255,35.73086,6485,2007.342,51.1,10,4.3,5084,7898
3514,NGC3815,175.4138,24.80044,3711,2006.922,35.7,5,4.9,2336,5099
3515,NGC3822,175.5462,10.27778,6267,2012.952,36.9,10,3.5,4868,7678
3516,114216+140300,175.5704,14.06669,6218,2007.364,46.5,10,4.4,4820,7629
3517,UGC6666,175.5858,16.01086,3087,2010.003,38.8,10,3.5,1717,4469
3518,J114224+200709,175.6021,20.11925,5988,2013.394,46.5,10,5.1,4592,7397
3519,114250-132933,175.7109,-13.49253,9959,2009.166,43.5,10,3.8,8526,11405
3520,NGC3831,175.8275,-12.87833,5264,2012.933,36.3,10,3.8,3874,6666
3521,114322-191117,175.8453,-19.18803,9626,2009.008,49,10,4.5,8196,11069
3522,114327-013554,175.866,-1.59856,13190,2008.342,44.5,20,2.8,11727,14666
3523,J114331+224331,175.8809,22.72544,6902,2013.394,46.6,10,4.8,5497,8319
3524,UGC6684NOTES01,175.8862,31.45778,1813,2011.055,31.7,8,3.1,455,3183
3526,SDSSJ11437+5500,175.9325,55.00536,8100,2016.329,57.1,5,7.6,6773,9439
3527,114354+075532,175.9778,7.925669999999997,5903,2006.899,39.6,10,4.1,4508,7311
3528,J114358+200437,175.9957,20.07703,7364,2013.394,47,9,4.9,5955,8786
3529,J1144+3340,176.0786,33.66878,9762,2015.21,36.8,10,3.5,8421,11115
3530,114422+082315,176.095,8.38758,5978,2006.899,41,10,4.1,4582,7387
3531,CGCG012-070,176.12,-3.57086,14473,2012.996,36.8,10,3.8,12998,15961
3532,UGC6711,176.1238,69.72975,2702,2010.235,34.8,10,3.2,1336,4081
3533,KUG1141+371,176.1245,36.88572,11410,2013.394,42.7,50,1.9,9964,12869
3536,114430+221350,176.1258,22.23044,8371,2008.208,39.3,10,3.3,6953,9802
3537,SDSSJ11445+6132,176.1374,61.533530000000006,14300,2016.329,54.6,9,5.6,12919,15694
3538,J114433+263121,176.1376,26.52272,8946,2013.407,48,5,7.4,7522,10382
3539,J114439+675721,176.1628,67.95586,2708,2013.425,70.3,8,8.3,1342,4087
3540,114444+331915,176.187,33.32092,9312,2007.342,49.1,10,4.5,7885,10752
3541,J114450-013604,176.2103,-1.60133,8519,2013.105,38.2,10,4.0,7099,9951
3542,J114452+192715,176.2175,19.45428,5468,2015.327,40.8,18,3.1,4163,6784
3543,114503.7+264940,176.2656,26.82772000000001,9020,2012.243,38.3,10,3.8,7596,10457
3544,NGC3861,176.2663,19.97356,5085,2010.049,43.7,10,3.9,3697,6485
3545,3C264,176.2706,19.60639,6511,2004.141,30.7,20,2.1,5110,7925
3546,NGC3863,176.273,8.46947,4492,2008.353,44.2,5,6.0,3109,5887
3547,UGC6726,176.2885,49.71894,9690,2010.074,27.8,10,2.5,8260,11133
3548,NGC3858,176.2988,-9.31389,5725,2012.933,35.4,10,3.9,4331,7131
3549,UGC06728,176.3165,79.68146999999998,1954,2008.189,48.1,10,4.1,594,3326
3551,SDSSJ11455+0943,176.3763,9.72911,6400,2016.302,47.3,10,4.6,5087,7724
3552,2MASXJ11454045-,176.4186,-18.45431,9878,2008.353,51.4,10,4.7,8446,11323
3553,114542+330916,176.4264,33.15444,10362,2007.993,34.1,10,2.7,8926,11811
3554,114554-184810,176.475,-18.80281,11694,2009.008,48.8,10,4.5,10245,13156
3555,NGC3870,176.4857,50.19967000000001,756,2010.074,32,10,2.8,-592,2117
3556,NGC3884,176.5509,20.39164,7026,2012.933,31.2,10,3.0,5620,8444
3557,114619-080712,176.58,-8.12,6841,2009.166,39,10,3.7,5437,8258
3558,LCRSB114409.4-0,176.6783,-3.70667,14567,2012.996,36.9,10,3.8,13092,16056
3559,NGC3879,176.706,69.38358000000001,1431,2010.2,30.3,10,2.6,76,2798
3560,MRK1457,176.84,52.44944,14561,2012.124,48.7,10,4.3,13086,16050
3561,NGC3888,176.8932,55.96722,2408,2008.299,51.9,10,4.4,1044,3784
3562,J1147+3347,176.917,33.789,9239,2015.21,36.7,7,4.1,7902,10588
3563,114743+014934,176.9321,1.82625,8693,2006.302,31.9,10,2.7,7272,10127
3564,IC2961,176.9566,31.34472,8318,2010.155,37.9,10,3.4,6901,9748
3565,2MASXJ11480062+,177.0025,29.1225,13988,2013.03,39.2,10,4.3,12518,15472
3567,IC735,177.0533,13.20947,3155,2010.003,38.7,10,3.9,1785,4538
3568,LCRSB114544.5-0,177.0751,-3.117,17660,2014.082,57.5,8,7.4,16155,19179
3569,NGC3893,177.1592,48.71083,973,2008.299,50.1,8,5.2,-377,2336
3570,MCG+05-28-032,177.1912,29.64111,6900,2012.982,33.8,10,3.3,5496,8317
3572,114904+332608,177.2685,33.4355,9720,2007.35,35.6,10,3.2,8289,11164
3573,114904-094348,177.2704,-9.73003,5750,2009.166,40.8,10,3.8,4356,7157
3574,NGC3900,177.2892,27.02197,1798,2004.302,69.4,20,4.7,440,3168
3575,NGC3898,177.3155,56.08428000000001,1200,2003.407,39.4,20,2.5,-152,2565
3576,NGC3902,177.3281,26.12158,3601,2006.922,35.7,5,4.6,2227,4988
3577,CGCG268-089,177.4403,50.52697,7924,2008.2,54,60,2.2,6510,9351
3579,J1150+2147,177.5482,21.79481,8098,2014.96,66.9,10,6.7,6683,9526
3580,UGC6805,177.5513,42.07444,1158,2010.074,32.2,10,2.8,-193,2522
3581,UGC6806,177.5842,25.96194,3751,2010.082,32.5,10,3.2,2375,5139
3582,115031+503235,177.6297,50.54311,7173,2006.974,34.8,20,2.4,5766,8593
3583,NGC3921,177.7798,55.07864,5850,2003.277,36.6,30,2.1,4455,7258
3584,NGC3922,177.8059,50.15697,906,2010.169,32,10,2.9,-443,2268
3585,115131-000303,177.8811,50.15697,14090,2008.342,44.3,20,2.9,12619,15575
3586,J115148+192129,177.952,19.35814,6956,2013.394,46.9,10,4.8,5550,8373
